Municipality,Year,DVASA,Fertility,Population,Population100,Men65,Monthly_Gain,Wage_Gap,Middle_Aged_Women,Unemployment_Total,Unemployment_Male,Unemployment_Female,Marriages,Elderly_Dependency,Youth_Dependency,Female_Doctors,Total_Doctors,Mental_Health,SS_Pensions,GER,GER_Men,GER_Women,Divorces
Terras de Bouro,2010,0.12362637362637363,1.02,7280,72.8,10.260989010989011,811.7,69.11548941521693,20.0,5.773351648351649,2.1813186813186816,3.592032967032967,0.3708791208791209,38.8,21.9,33.333333333333336,0.04120879120879121,0.0,1.1,99.2,97.4,100.8,37.0
Vieira do Minho,2010,0.13823823055064893,1.25,13021,130.21,9.177482528223639,762.6,87.10474308300395,20.996851240304125,7.315106366638506,2.934490438522387,4.38061592811612,0.4531142001382382,33.5,22.1,50.0,0.0921588203670993,0.0,1.1,90.6,75.2,106.4,40.7
Vila Nova de Famalicão,2010,0.14712362118281416,1.21,133901,1339.01,5.505560077968051,918.8,78.1206862551765,23.899000007468203,6.795916385986661,2.8572602146361867,3.938581489309266,0.38535933264127975,18.5,23.2,49.361702127659576,0.1755027968424433,0.851063829787234,0.5,157.0,150.1,164.3,61.4
Vila Verde,2010,0.26264226455997,1.25,47974,479.74,6.772418393296369,749.9,86.87492127471974,22.180764580814607,4.687747529912036,1.7993079584775087,2.8886480176762412,0.4627506566056614,25.0,25.9,58.97435897435897,0.08129403426856213,2.5641025641025643,0.7,121.9,106.1,138.6,29.7
Vizela,2010,0.17687189421376232,1.19,23746,237.46,4.628147898593447,684.9,85.93433319821645,24.25250568516803,8.471742609281563,3.612819001094921,4.858923608186641,0.45481344226396025,15.1,23.6,54.054054054054056,0.15581571633117156,0.0,0.4,117.9,104.8,132.5,50.0
Alfândega da Fé,2010,0.1762977473065622,0.64,5105,51.05,14.417238001958864,757.2,91.15200403327452,17.806072477962783,5.365328109696376,1.933398628795299,3.4338883447600397,0.19588638589618024,54.8,17.7,30.0,0.19588638589618024,0.0,1.4,97.2,85.5,110.3,20.0
Bragança,2010,0.1440922190201729,1.14,35394,353.94,9.36599423631124,841.9,89.01272092761455,21.438661920099452,5.005650675255693,2.285698140927841,2.7199525343278523,0.4577046957111375,33.3,19.3,51.21951219512195,0.3475165282251229,2.4390243902439024,0.9,270.7,287.7,255.0,58.0
Carrazeda de Ansiães,2010,0.14086711535451557,0.93,6389,63.89,13.961496321803098,750.2,84.57157008420009,16.512756299890437,4.560964157145093,1.8469244013147597,2.7140397558303335,0.3443418375332603,57.0,19.0,16.666666666666668,0.09391141023634371,0.0,1.5,127.6,119.5,137.1,36.4
Freixo de Espada à Cinta,2010,0.3163722646981281,1.1,3793,37.93,14.658581597679937,670.8,92.7122573167198,16.925916161349853,5.808067492749803,2.0485104139203796,3.7621935143685734,0.4745583970471922,59.8,20.8,60.0,0.1318217769575534,0.0,1.5,102.58613680238358,92.00223026121111,113.94478126610392,16.7
Macedo de Cavaleiros,2010,0.25939516639250915,1.08,15806,158.06,11.558901682905226,778.0,90.11649294911098,18.714412248513224,5.151841073010249,2.2143489813994686,2.937492091610781,0.3479691256484879,44.9,19.7,34.375,0.2024547640136657,0.0,1.1,135.7,118.3,153.8,60.0
Miranda do Douro,2010,0.17305644302449413,0.9,7512,75.12,14.310436634717785,812.3,72.65556529360211,17.50532481363152,3.333333333333333,1.1701277955271565,2.1632055378061765,0.26624068157614483,55.2,17.7,60.0,0.13312034078807242,0.0,1.3,205.0,211.2,198.7,35.0
Mirandela,2010,0.4392937829470337,1.2,23902,239.02,10.34641452598109,830.7,83.74455732946299,20.328842774663208,6.307421973056647,2.570077817755836,3.737344155300811,0.39327252949543967,38.1,19.5,57.971014492753625,0.2886787716509079,0.0,1.0,156.2,144.9,168.7,54.3
Mogadouro,2010,0.20909566126502874,1.03,9565,95.65,14.228959749085206,835.5,71.74097664543524,17.21902770517512,4.157867224255097,1.4563512807109253,2.701515943544171,0.4913748039728175,55.7,17.1,42.85714285714285,0.14636696288552012,0.0,1.4,119.8,100.8,140.3,19.1
Torre de Moncorvo,2010,0.2554278416347382,1.05,8613,86.13,14.582607686055962,1072.3,61.97895751345274,16.765354696389178,6.075699523975386,2.215256008359457,3.8592824799721352,0.09288285150354117,59.9,16.1,57.142857142857146,0.08127249506559851,0.0,1.6,117.5,95.0,142.2,250.0
Vila Flor,2010,0.34261879934455536,1.18,6713,67.13,12.095933263816475,847.8,77.0040134504827,19.2611351109787,5.106509757187547,1.7994935200357516,3.307016237151795,0.38730820795471477,46.3,18.3,50.0,0.05958587814687919,0.0,1.1,76.6,62.4,90.0,57.7
Vimioso,2010,0.2339927674962774,1.34,4701,47.01,16.443309934056582,696.3,86.72388359930267,15.486066794299086,3.7970644543714105,1.5252074026802809,2.2718570516911294,0.3190810465858328,69.3,18.2,33.333333333333336,0.06381620931716657,0.0,1.7,102.58613680238358,92.00223026121111,113.94478126610392,40.0
Vinhais,2010,0.08793141349747197,0.87,9098,90.98,17.24554847219169,719.4,92.90645728983348,15.080237414816443,4.318531545394592,1.988349087711585,2.3301824576830072,0.17586282699494393,70.5,15.6,40.0,0.05495713343591998,0.0,2.0,80.7,62.1,97.9,87.5
Belmonte,2010,0.31990693616402505,1.24,6877,68.77,10.353351752217536,779.6,66.5279800291242,20.503126363239783,6.117493092918424,3.0260287916242548,3.091464301294169,0.3780718336483932,39.8,18.9,14.285714285714286,0.10178857059764433,0.0,1.0,41.0,30.0,53.5,57.7
Castelo Branco,2010,0.15475470489878687,1.23,56218,562.18,9.473834003344125,873.2,79.76722435830823,21.148030879789392,5.309331530826427,2.4659361770251524,2.8433953538012737,0.38777615710270735,35.8,20.2,42.05128205128205,0.3468639937386602,0.0,0.8,254.5,252.5,256.5,68.3
Covilhã,2010,0.2543303597233194,1.23,51901,519.01,9.17130691123485,841.6,87.82920542418469,20.737558043197627,6.8992890310398645,3.0219070923488953,3.8771892641760273,0.3140594593553111,35.0,19.2,45.625,0.3082792239070538,1.25,1.0,195.1,190.1,200.9,70.6
Fundão,2010,0.17420412624675502,1.16,29276,292.76,11.12173794234185,786.8,89.42971304031965,19.16586965432436,5.443025003415768,2.373958191009701,3.0690668124060667,0.3893974586692171,44.3,20.2,51.06382978723404,0.16054105752151934,0.0,1.0,125.6,118.8,132.3,55.3
Idanha-a-Nova,2010,0.1843506759524785,1.13,9764,97.64,18.34289225727161,740.9,83.70131481022078,14.645637034002458,3.9512494879147892,1.6253584596476853,2.3269151986890617,0.2867677181482999,88.7,19.9,50.0,0.06145022531749283,0.0,1.8,189.5,178.6,201.1,64.3
Oleiros,2010,0.15660344527579606,0.88,5747,57.47,15.242735340177484,718.2,80.93340190280279,15.416739168261701,1.618235601183226,0.741256307638768,0.8769792935444579,0.243605359317905,69.3,14.3,0.0,0.0,0.0,1.8,48.1,46.8,50.0,50.0
Penamacor,2010,0.12210012210012211,0.86,5733,57.33,18.297575440432585,716.9,86.22216434431567,14.355485784057212,2.672248386534101,1.0256410256410255,1.644863073434502,0.20931449502878074,87.1,16.7,42.85714285714285,0.12210012210012211,0.0,2.0,86.2,96.2,77.2,50.0
Proença-a-Nova,2010,0.07191657677094569,1.32,8343,83.43,12.837108953613807,730.4,94.34543749162536,17.29593671341244,3.0936114107635144,1.3400455471652881,1.753565863598226,0.3715689799832194,55.1,17.5,30.0,0.1198609612849095,0.0,1.4,97.7,83.0,113.9,35.5
Sertã,2010,0.11924187272499058,1.18,15934,159.34,11.133425379691227,794.5,86.29224178962399,18.733525793899837,3.668884147106816,1.2796535709802936,2.3892305761265216,0.37027739425128653,47.0,22.5,42.85714285714285,0.08786243253420359,0.0,1.0,190.4,183.1,198.1,50.8
Vila de Rei,2010,0.17311021350259667,0.9,3466,34.66,12.492787074437391,666.5,84.56697222602271,17.311021350259665,2.9371032890940567,1.6762839007501444,1.2637045585689557,0.34622042700519334,64.8,20.4,0.0,0.08655510675129834,0.0,1.4,102.58613680238358,92.00223026121111,113.94478126610392,25.0
Vila Velha de Ródão,2010,0.08479366873940078,0.95,3538,35.38,16.11079706048615,1144.9,55.97969991173875,15.517241379310345,2.314867156585642,1.3199547767100057,0.9977388355002825,0.16958733747880156,74.5,12.4,50.0,0.05652911249293386,0.0,1.7,102.58613680238358,92.00223026121111,113.94478126610392,33.3
Arganil,2010,0.22162029056882543,1.32,12183,121.83,11.392924567019618,737.0,80.36607687614399,19.21530000820816,4.008864811622753,1.825494541574325,2.183370270048428,0.2380366083887384,47.3,19.2,20.0,0.08208158909956496,0.0,1.2,273.0,253.1,292.8,65.5
Cantanhede,2010,0.22369533786179993,1.01,36657,366.57,9.839866873994053,958.2,76.55632875681775,20.73001063916851,3.547207900264615,1.5448618272089913,2.0020732738631093,0.360094934118995,37.6,20.5,42.465753424657535,0.19914341053550483,8.219178082191782,0.9,128.2,118.4,138.7,62.1
Coimbra,2010,0.24096553357151312,1.18,143589,1435.89,7.942808989546553,1061.2,79.50917119565219,22.652849452256092,4.224418305023365,2.177534490803613,2.046883814219752,0.443627297355647,29.2,18.7,50.2082754790336,2.5078522728064128,3.0269369619550126,0.7,228.7,231.8,225.5,62.5
Condeixa-a-Nova,2010,0.2513297095096148,1.4,17109,171.09,7.30609620667485,894.9,79.41955193482688,23.689286340522532,3.1118124963469516,1.3454906774212403,1.7669063066222457,0.30393360219767374,27.8,24.5,49.333333333333336,0.43836577240049096,2.6666666666666665,0.7,66.4,54.1,79.5,105.8
Figueira da Foz,2010,0.22164046062669643,1.3,62263,622.63,8.817435716235966,1090.4,64.91488364828987,21.666158071406773,5.459903955800395,2.4875126479610685,2.9725519168687664,0.3854616706551242,33.3,20.9,51.417004048583,0.3967043027158987,1.6194331983805668,0.7,146.2,140.5,152.3,75.4
Góis,2010,0.25749063670411987,0.91,4272,42.72,12.897940074906368,705.1,87.6330661059272,17.837078651685392,3.000936329588015,1.1750936329588015,1.8258426966292136,0.37453183520599254,58.2,20.7,0.0,0.023408239700374533,0.0,1.5,102.58613680238358,92.00223026121111,113.94478126610392,62.5
Lousã,2010,0.28946024178443724,1.35,17619,176.19,6.856234746580396,845.6,83.90297684674752,22.70843975253987,4.327714399228106,1.7469776945343096,2.5807367046937966,0.40864975310744084,25.0,25.6,26.666666666666668,0.08513536523071684,0.0,0.7,128.5,114.2,143.7,66.7
Mira,2010,0.0880211250700168,1.43,12497,124.97,9.882371769224614,794.5,72.82703172533681,20.788989357445786,4.703528846923262,1.875650156037449,2.8278786908858122,0.2960710570536929,37.1,21.0,57.142857142857146,0.168040329679123,0.0,0.8,74.2,71.6,76.4,78.4
Miranda do Corvo,2010,0.2513136851724926,0.98,13131,131.31,7.981113395780977,770.1,87.6476377952756,22.267915619526313,3.6691798035183916,1.558144848069454,2.1110349554489374,0.205620287868403,29.9,21.9,33.333333333333336,0.13708019191226867,11.11111111111111,0.8,47.4,43.9,51.0,114.8
Montemor-o-Velho,2010,0.32434082497042777,1.32,26207,262.07,9.466936314725073,813.2,81.41192442584003,21.639256687144655,4.219483344144694,1.8269927881863626,2.39210897851719,0.3739458923188461,33.9,19.6,46.15384615384615,0.14881520204525508,5.128205128205129,0.8,141.9,135.8,148.2,63.3
Oliveira do Hospital,2010,0.14354066985645933,1.2,20900,209.0,9.669856459330143,733.5,82.06896551724138,20.827751196172247,4.177511961722488,1.7459330143540668,2.431578947368421,0.3397129186602871,36.6,21.6,33.333333333333336,0.11483253588516747,0.0,0.9,211.8,157.1,270.3,56.3
Pampilhosa da Serra,2010,0.15531395606833814,0.83,4507,45.07,15.66452185489239,755.5,93.73801916932908,15.642334146882627,2.030175282893277,0.7765697803416907,1.2536055025515864,0.15531395606833814,77.4,15.1,0.0,0.0,0.0,1.8,41.3,38.8,44.2,85.7
Penacova,2010,0.14392254350385972,0.99,15286,152.86,9.623184613371713,811.4,81.47640269683464,20.652884992803873,3.445636530158315,1.588381525578961,1.8566008111997905,0.2813031532120895,36.4,19.5,42.85714285714285,0.09158707313881982,0.0,0.8,80.6,76.0,85.8,58.1
Penela,2010,0.1000834028356964,1.37,5995,59.95,11.743119266055047,771.8,81.19966342108427,18.999165971643034,2.8773978315262716,1.0475396163469557,1.8298582151793161,0.2001668056713928,48.3,22.0,75.0,0.13344453711426188,0.0,1.2,58.1,54.3,63.6,50.0
Soure,2010,0.06218260959684942,1.05,19298,192.98,11.389781324489585,834.1,80.63859423550842,19.665250285003626,3.7112654161052965,1.7079490102601307,2.0033164058451653,0.3057311638511763,44.5,20.1,47.05882352941177,0.08809203026220334,5.882352941176471,1.1,202.3,198.7,205.7,86.4
Tábua,2010,0.21464542227359037,1.08,12113,121.13,9.502187732188558,734.0,85.19641278261967,20.490382233963512,4.023776108313382,1.8599851399323044,2.1637909683810785,0.2889457607529101,37.3,22.6,41.66666666666666,0.09906711797242632,0.0,0.9,59.8,60.5,59.1,65.7
Vila Nova de Poiares,2010,0.30182466730690083,1.34,7289,72.89,7.284949924543834,778.7,75.94226142742582,22.96611332144327,3.866099602140211,1.6243654822335025,2.2403621896007686,0.2881053642474962,27.4,24.3,50.0,0.0823158183564275,0.0,0.6,155.0,132.6,182.9,109.5
Alandroal,2010,0.13630942238882263,1.27,5869,58.69,12.813085704549326,747.0,81.53753753753753,17.907650366331573,5.3739989776793315,2.3751916851252344,2.998807292554098,0.22150281138183678,53.0,19.3,0.0,0.08519338899301415,0.0,1.3,98.6,57.1,147.7,76.9
Arraiolos,2010,0.2170374389582203,1.22,7372,73.72,11.01465002712968,807.0,80.088245276615,19.50623982637005,3.689636462289745,1.6386326641345632,2.0510037981551816,0.176342919153554,42.5,20.4,20.0,0.06782419967444384,0.0,0.9,151.6,145.9,157.8,84.6
Borba,2010,0.1769188894937398,1.11,7348,73.48,11.336418072945019,894.2,80.89296762219014,19.256940664126294,4.715568862275449,2.2291780076211216,2.487751769188895,0.3130103429504627,42.4,19.1,11.11111111111111,0.12248230811105063,0.0,1.1,55.8,51.6,60.2,56.5
Estremoz,2010,0.09074410163339383,1.13,14326,143.26,11.894457629484853,860.1,78.02289281997919,19.49602122015915,3.844757783051794,1.7199497417283263,2.124808041323468,0.34901577551305324,47.4,19.6,55.0,0.1396063102052213,0.0,1.0,296.5,239.2,356.7,78.0
Évora,2010,0.25417894904065097,1.27,56653,566.53,8.070181632040669,991.8,83.06188925081433,22.161227119481758,4.686600886096058,2.3723368577127424,2.314264028383316,0.4024500026476974,29.5,22.0,46.64429530201343,0.5260092139869027,1.6778523489932886,0.7,212.5,203.7,221.0,66.2
Montemor-o-Novo,2010,0.1830873097608422,1.2,17478,174.78,12.186749055956058,853.1,80.53040103492884,19.287103787618722,3.005492619292825,1.4395239729946219,1.5659686462982034,0.3032383567913949,45.9,19.9,44.44444444444444,0.10298661174047374,0.0,1.0,118.0,112.6,124.3,64.2
Mora,2010,0.20020020020020018,1.15,4995,49.95,13.493493493493494,809.0,77.75077330976579,18.1981981981982,3.417417417417417,1.4494494494494494,1.9679679679679678,0.3203203203203203,54.1,17.9,60.0,0.10010010010010009,0.0,1.3,113.6,106.4,119.6,68.8
Mourão,2010,0.2626641651031895,1.81,2665,26.65,9.343339587242026,785.5,95.1204370499131,18.123827392120074,5.302063789868669,2.0938086303939962,3.208255159474672,0.075046904315197,37.6,25.5,0.0,0.075046904315197,0.0,1.2,102.58613680238358,92.00223026121111,113.94478126610392,300.0
Portel,2010,0.06212144742972511,1.04,6439,64.39,11.461407050784283,792.5,83.03303303303304,18.60537350520267,6.238546358130145,3.1448982761298336,3.0936480820003105,0.18636434228917534,44.0,21.0,0.0,0.031060723714862556,0.0,1.0,33.2,49.0,18.0,91.7
Redondo,2010,0.3260099220411056,1.19,7055,70.55,10.38979447200567,772.4,92.41431451612902,19.17788802267895,5.734939759036145,2.385542168674699,3.349397590361446,0.22678951098511696,39.9,21.6,50.0,0.08504606661941885,0.0,0.9,93.4,65.2,122.0,93.8
Reguengos de Monsaraz,2010,0.18439977872026556,1.57,10846,108.46,9.76396828323806,893.5,76.49723200805234,19.52793656647612,6.092568688917574,2.817628618845658,3.2758620689655173,0.31347962382445144,39.0,23.2,45.45454545454545,0.10141987829614606,9.090909090909092,1.0,169.1,166.5,172.0,79.4
Vendas Novas,2010,0.2699738462836413,1.2,11853,118.53,10.697713658989285,963.1,70.8707640309526,19.72496414409854,3.259090525605332,1.6012823757698473,1.6578081498354846,0.34590399055091536,39.2,22.9,53.333333333333336,0.12655024044545685,0.0,0.8,169.3,148.8,196.2,75.6
Viana do Alentejo,2010,0.24313997915943036,1.43,5758,57.58,10.072941993747829,806.5,83.23895809739524,20.354289683918026,3.7130948245918725,1.569989579715179,2.1431052448766934,0.2605071205279611,39.3,24.5,60.0,0.0868357068426537,0.0,1.0,148.8,132.5,163.5,140.0
Vila Viçosa,2010,0.13192612137203166,1.08,8338,83.38,9.59462700887503,927.0,77.91429427629608,21.707843607579754,4.281602302710482,1.8505636843367717,2.4322379467498205,0.34780522907171985,34.1,19.7,46.15384615384615,0.15591268889421925,0.0,0.9,204.2,185.4,223.1,79.3
Albufeira,2010,0.3505245612314933,1.75,40796,407.96,5.8044906363368955,901.8,81.28133146180069,24.02686537895872,7.1580547112462005,3.4525443670948133,3.7055103441513877,0.4412197274242573,19.2,25.1,48.52941176470589,0.16668300813805276,0.0,0.3,132.7,121.6,144.0,55.6
Alcoutim,2010,0.20477815699658702,0.99,2930,29.3,20.44368600682594,740.4,90.04351164576401,12.935153583617748,1.5699658703071673,0.590443686006826,0.9795221843003412,0.40955631399317405,90.9,15.8,33.333333333333336,0.20477815699658702,0.0,2.0,45.5,12.1,145.5,8.3
Aljezur,2010,0.05089058524173028,1.43,5895,58.95,13.740458015267176,740.4,78.4570947165724,17.77777777777778,3.484308736217133,1.7336726039016115,1.7523324851569124,0.2714164546225615,53.4,21.8,66.66666666666667,0.10178117048346055,0.0,0.9,102.58613680238358,92.00223026121111,113.94478126610392,87.5
Castro Marim,2010,0.13323464100666174,1.3,6755,67.55,12.079940784603997,814.8,84.63824437078523,18.889711324944486,3.98519615099926,2.1880088823094006,1.7971872686898596,0.4293116210214656,43.4,21.5,60.0,0.14803849000740193,0.0,0.8,102.58613680238358,92.00223026121111,113.94478126610392,51.7
Faro,2010,0.30340557275541796,1.4,64600,646.0,7.24922600619195,1067.6,80.63368349711962,23.046439628482972,4.875232198142415,2.656346749226006,2.2188854489164087,0.5232198142414861,25.3,22.8,41.6030534351145,0.8111455108359134,2.099236641221374,0.5,235.7,227.1,245.2,57.1
Lagoa,2010,0.3262997607135088,1.55,22985,229.85,7.548401131172504,943.0,81.65485092745459,21.514030889710682,6.031324777028497,3.0354579073308683,2.996301936045247,0.2697411355231673,26.0,25.2,35.483870967741936,0.2697411355231673,1.6129032258064515,0.5,46.6,46.4,46.9,96.8
Lagos,2010,0.2511268512556342,1.72,31060,310.6,8.081133290405667,866.3,83.65985386000212,21.233097231165488,5.765614938828074,3.0093367675466838,2.756278171281391,0.5441081777205409,29.1,26.3,46.478873239436616,0.22858982614294912,1.408450704225352,0.5,191.4,183.5,198.3,46.2
Loulé,2010,0.2108719342192785,1.61,70659,706.59,8.211268203625865,966.1,82.98810893747603,21.838690046561656,5.235426484948839,2.651325379640244,2.583959580520528,0.2858800718945923,28.6,24.5,38.70967741935484,0.17549073720262104,1.6129032258064515,0.4,143.7,136.9,150.9,88.6
Monchique,2010,0.11518841533651472,1.29,6077,60.77,15.45170314299819,786.7,86.1463646068082,17.22889583676156,3.460589106467007,1.9927595853217046,1.4694750699358234,0.3949317097251933,56.7,16.4,33.333333333333336,0.049366463715649164,0.0,1.2,13.7,10.8,17.3,25.0
Olhão,2010,0.30395806259774016,1.64,45401,454.01,7.3324376115063545,880.8,79.26954732510288,21.834320829937667,5.612871963172618,2.894870157044999,2.7182220655932685,0.2577035748111275,26.1,25.3,46.83544303797469,0.17400497786392372,0.0,0.5,95.4,86.9,104.2,107.7
Portimão,2010,0.30186509505156867,1.66,55654,556.54,7.316634922916592,939.3,83.09296433443772,22.097243684191614,7.251769863801345,3.645739749164481,3.606030114636864,0.33241096776512025,25.7,25.8,39.27272727272727,0.4941244115427463,1.818181818181818,0.5,228.0,216.3,240.5,114.6
São Brás de Alportel,2010,0.1218255083872177,1.61,10671,106.71,9.389935338768625,919.3,92.09365812683748,21.281979195951646,2.965982569581108,1.6661981070190237,1.3007215818573705,0.4873020335488708,34.1,23.8,32.142857142857146,0.2623934026801612,0.0,0.6,151.8,135.8,170.7,59.6
